Link;Title;Type;Status;Language;Issue
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_Sonderprogramm_Diverse SG_SG-DA-7.00_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_Sonderprogramm_Diverse SG_SG-DA-7.00_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_Sonderprogramm_End-Armaturen -s-_BH_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_Sonderprogramm_End-Armaturen -s-_BH_TI_de.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_Sonderprogramm_SDCV_p601_03_IMI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_Sonderprogramm_SDCV_p601_03_IMI_de.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_Cvs10_CVS10_P029-10_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_Cvs10_CVS10_P029-10_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_Cvs10_CVS10_P029-11_IMI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_Cvs10_CVS10_P029-11_IMI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_Cvs10_CVS10_P029-21_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_Cvs10_CVS10_P029-21_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCS100_DCS100_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCS100_DCS100_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCS100_DCS100_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCS100_DCS100_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_ALT_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_ALT_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_TI_de_2024.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_TI_de_2024.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCS40_DCS40_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV 01_33_27_64_DN125_350_DCV_01_33_27_64_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV 01_33_27_64_DN125_350_DCV_01_33_27_64_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV 01_33_27_64_DN125_350_DCV_01_33_27_64_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV 01_33_27_64_DN125_350_DCV_01_33_27_64_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV 01_33_27_64_DN125_350_DCV_01_33_27_64_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV 01_33_27_64_DN125_350_DCV_01_33_27_64_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_IMI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_IMI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV 65_68_90_94_95 _DN15_100_DCV 65_68_90_94_95_DCV65_68_90_94_95_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_IMI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_IMI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_IMI_it.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_IMI_it.pdf;Unkown;Italian;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_it.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV1_DCV1_TI_it.pdf;Unkown;Italian;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV10_DCV10_TI-P601-32_EN.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV10_DCV10_TI-P601-32_EN.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV10_DCV10-TI-P601-32-DE.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV10_DCV10-TI-P601-32-DE.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV3_DCV3_DCV3LT_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV3_DCV3_DCV3LT_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV3_DCV3_DCV3LT_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV3_DCV3_DCV3LT_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV3_DCV3_DCV3LT_TI_it.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV3_DCV3_DCV3LT_TI_it.pdf;Unkown;Italian;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV41_DCV41_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV41_DCV41_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV41_DCV41_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV41_DCV41_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV41_DCV41_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV41_DCV41_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV6_DCV6-CH_DCV6_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV6_DCV6-CH_DCV6_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV6_DCV6-CH_DCV6_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV6_DCV6-CH_DCV6_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV6_DCV6-CH_DCV6_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV6_DCV6-CH_DCV6_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV6464T_DCV6464T-CH_DCV6464T_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV6464T_DCV6464T-CH_DCV6464T_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV6464T_DCV6464T-CH_DCV6464T_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV6464T_DCV6464T-CH_DCV6464T_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV6464T_DCV6464T-CH_DCV6464T_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV6464T_DCV6464T-CH_DCV6464T_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV7575_DCV7575_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV7575_DCV7575_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV7575_DCV7575_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV7575_DCV7575_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_IM-P601-02_EN.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_IM-P601-02_EN.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TI-P601_01-FR.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TI-P601_01-FR.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TI-P601-01_EN.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TI-P601-01_EN.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TI-P601-01_SP.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TI-P601-01_SP.pdf;Unkown;Spanish;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TIS-P601-01_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8_DCV8_TIS-P601-01_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV 8N_IMI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV 8N_IMI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV 8N_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV 8N_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV 8N_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV 8N_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV8N_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_DCV-DCS_DCV8N ALT nicht verwenden_DCV8N_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV3067_Rv3067-ch_RV3067_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV3067_Rv3067-ch_RV3067_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV3067_Rv3067-ch_RV3067_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV3067_Rv3067-ch_RV3067_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV3067_Rv3067-ch_RV3067_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV3067_Rv3067-ch_RV3067_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7000_RV7000_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7000_RV7000_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7000_RV7000_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7000_RV7000_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.1_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.1_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.1_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.1_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.2_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.2_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.2_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV_7363.2_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV7367_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV7367_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV7367_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7360 (63-67)_RV7367_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7830_Rv7830-ch_RV7830_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7830_Rv7830-ch_RV7830_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7830_Rv7830-ch_RV7830_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7830_Rv7830-ch_RV7830_TI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_RV_RV7830_Rv7830-ch_RV7830_TI_fr.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_RV_RV7830_Rv7830-ch_RV7830_TI_fr.pdf;Unkown;French;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_WCV-DWC_DWC_DWC-CH_DWC_IMI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_WCV-DWC_DWC_DWC-CH_DWC_IMI_en.pdf;Unkown;English;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_WCV-DWC_DWC_DWC-CH_DWC_TI_de.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_WCV-DWC_DWC_DWC-CH_DWC_TI_de.pdf;Unkown;German;Unknown
https://spiraxsarco.sharepoint.com/teams/TESTTEAMSergio/Shared Documents/General/DataSheets/K07_R%C3%BCckschlagarmaturen_Schaugl%C3%A4ser_TIS-RV (7.1)_WCV-DWC_DWC_DWC-CH_DWC_TI_en.pdf;K07_Rückschlagarmaturen_Schaugläser_TIS-RV (7.1)_WCV-DWC_DWC_DWC-CH_DWC_TI_en.pdf;Unkown;English;Unknown
